300,"[[9.37264443e-02 8.93525844e-02 7.84992920e-02 8.76796580e-02
  8.38267615e-02 8.43787491e-02 7.17093404e-02 6.18113940e-02
  5.39463752e-02 6.83784763e-02 4.59909903e-02 5.09363617e-02
  3.56490278e-02 1.79678078e-02 2.22402206e-02 2.51756422e-02
  1.23433183e-02 1.18434285e-02 4.00596449e-03 5.38163172e-04]
 [8.48336907e-02 8.43155493e-02 7.95339489e-02 7.74501868e-02
  6.51664532e-02 6.59432982e-02 5.76971706e-02 5.75431823e-02
  7.41815750e-02 5.45798376e-02 5.06350228e-02 4.11435525e-02
  4.31634459e-02 3.58234500e-02 1.87831748e-02 4.17872278e-02
  3.97094768e-02 1.17507432e-02 1.32001771e-02 2.75883645e-03]
 [8.44194991e-02 6.66558279e-02 7.79737087e-02 8.39493717e-02
  7.11692961e-02 6.53178238e-02 7.04827337e-02 6.38881378e-02
  5.91838716e-02 6.30573566e-02 5.10017773e-02 5.78936672e-02
  2.88343263e-02 5.88454846e-02 3.31219592e-02 1.18715371e-02
  2.47360581e-02 1.55450758e-02 1.07300797e-02 1.32240771e-03]
 [1.05700854e-01 9.61510920e-02 9.27744355e-02 8.81121432e-02
  7.63876033e-02 6.84073564e-02 6.25955502e-02 5.22209457e-02
  5.05913812e-02 5.15919504e-02 3.39929556e-02 4.10484786e-02
  3.17242674e-02 3.60286226e-02 2.16219641e-02 2.06277687e-02
  1.18944662e-02 2.71652699e-02 9.82151201e-03 2.15413826e-02]
 [9.85192972e-02 9.22685142e-02 9.73086080e-02 9.66925187e-02
  8.97789228e-02 8.76564134e-02 7.13375634e-02 5.23448346e-02
  5.74822921e-02 5.05391358e-02 3.99523662e-02 3.73372920e-02
  3.19365328e-02 2.44401155e-02 1.78351689e-02 1.98082655e-02
  1.02654620e-02 1.26763226e-02 5.63143085e-04 1.12572312e-02]
 [9.13829749e-02 1.09023870e-01 9.94274034e-02 9.21101824e-02
  7.99377028e-02 6.32143853e-02 6.22228123e-02 5.50512172e-02
  5.11596128e-02 5.05482893e-02 3.52409755e-02 5.03131037e-02
  3.20446068e-02 1.74518664e-02 4.34947337e-02 4.18305389e-02
  8.85107546e-03 8.22609081e-03 6.34463592e-03 2.12392253e-03]
 [9.11952615e-02 8.74134380e-02 9.59174040e-02 8.32522208e-02
  6.53340051e-02 7.73811670e-02 6.71495876e-02 5.66700243e-02
  4.07951633e-02 4.55573828e-02 6.57617738e-02 3.55982870e-02
  4.14438021e-02 4.01449495e-02 3.67643319e-02 1.99504144e-02
  1.97227303e-02 1.45692566e-02 1.53085066e-02 7.02931896e-05]
 [8.91868260e-02 8.86792165e-02 7.56955752e-02 7.78483647e-02
  6.07575267e-02 8.62846218e-02 7.61595147e-02 6.92372650e-02
  5.23450546e-02 5.75755588e-02 4.70671252e-02 4.14924503e-02
  3.55713203e-02 2.66944731e-02 2.72065261e-02 2.50254935e-02
  2.38623213e-02 1.65513521e-02 1.33381224e-02 9.42129172e-03]
 [1.00000394e-01 8.31704961e-02 9.81781151e-02 9.41393675e-02
  7.32176552e-02 9.16849646e-02 5.98246807e-02 5.51150948e-02
  5.98106615e-02 4.48201107e-02 4.41716459e-02 4.13603794e-02
  3.91928251e-02 3.06314221e-02 2.61938946e-02 2.37840449e-02
  1.44578309e-02 1.39291372e-02 4.37226681e-03 1.94501267e-03]
 [1.01886272e-01 9.12042794e-02 1.02005567e-01 9.56122002e-02
  8.63267959e-02 9.54088968e-02 8.31285126e-02 7.39008965e-02
  6.95149062e-02 5.54603440e-02 4.73447470e-02 1.67774141e-02
  2.40730028e-02 1.98469061e-02 1.69100317e-02 8.76021590e-03
  6.17212531e-03 1.28263686e-03 9.74137013e-04 3.41011299e-03]
 [8.32099661e-02 1.01485496e-01 5.83091946e-02 7.14948405e-02
  6.68674834e-02 5.40767838e-02 8.77564445e-02 6.68670904e-02
  5.21707274e-02 4.41226701e-02 4.92352633e-02 6.72006202e-02
  3.77694813e-02 3.81615713e-02 2.75481871e-02 1.75577435e-02
  3.47254375e-02 9.48760622e-03 5.65555862e-03 2.62978343e-02]
 [9.62527572e-02 9.80209137e-02 8.23482955e-02 8.76012513e-02
  8.17788186e-02 8.22961726e-02 8.22004011e-02 7.09764511e-02
  5.13423996e-02 3.39430482e-02 3.06043153e-02 4.79120238e-02
  3.69573579e-02 2.88870568e-02 2.79022984e-02 4.22049165e-03
  2.38968576e-02 2.80352413e-02 3.72552536e-03 1.09832302e-03]
 [9.84540174e-02 1.17213639e-01 9.22091418e-02 9.40099875e-02
  8.15636409e-02 7.78604168e-02 4.00340227e-02 5.96352283e-02
  8.10065492e-02 4.17353093e-02 3.90464224e-02 3.79780842e-02
  2.95713190e-02 3.08342648e-02 1.78877985e-02 2.78486516e-02
  1.42518847e-02 5.45935535e-03 8.93502720e-03 4.46523976e-03]
 [8.63976433e-02 8.48501359e-02 9.85767730e-02 9.67736664e-02
  8.37590639e-02 5.93154738e-02 5.89802276e-02 6.90656321e-02
  6.85217451e-02 4.24315854e-02 4.08169538e-02 3.27905624e-02
  5.48674909e-02 3.30446614e-02 1.01479284e-02 3.32616111e-02
  1.75584139e-02 1.39894927e-02 8.82635254e-03 6.02458620e-03]
 [9.60868057e-02 9.17371535e-02 8.38144580e-02 7.85138362e-02
  6.28684454e-02 8.38441565e-02 5.96026058e-02 5.02476363e-02
  5.87632811e-02 5.28856825e-02 5.84243215e-02 5.06726359e-02
  3.69605818e-02 2.99459335e-02 2.16715169e-02 3.75428947e-02
  9.37019044e-03 1.78336727e-02 1.46414092e-02 4.57278226e-03]
 [9.78754421e-02 8.50720163e-02 8.44347442e-02 9.18910285e-02
  8.12656480e-02 7.31281219e-02 6.82928041e-02 5.87146704e-02
  5.11913909e-02 5.00017247e-02 5.11686675e-02 3.14487920e-02
  4.28461600e-02 2.93360842e-02 2.72684665e-02 3.02324506e-02
  2.55659019e-02 6.56276554e-03 2.75870621e-04 1.34272503e-02]
 [9.92529684e-02 7.00176472e-02 9.68683708e-02 7.47060633e-02
  8.20812567e-02 6.61361155e-02 5.84165236e-02 8.87714960e-02
  4.78122759e-02 4.32855845e-02 4.18078094e-02 3.75266325e-02
  4.31510223e-02 4.24072740e-02 3.29985139e-02 2.62762435e-02
  1.53940965e-02 1.32436775e-02 1.97789130e-02 6.75157740e-05]
 [8.64731805e-02 8.66128954e-02 7.41135047e-02 7.91099014e-02
  5.66406904e-02 6.41633902e-02 5.37621895e-02 5.67146071e-02
  5.66199074e-02 5.59480746e-02 4.96714095e-02 5.35526688e-02
  4.67900062e-02 3.30227724e-02 3.17012178e-02 3.00529803e-02
  4.10028562e-02 2.99243051e-02 1.11682784e-02 2.95516412e-03]
 [8.32532958e-02 8.41822440e-02 8.28375787e-02 7.61425184e-02
  6.86618425e-02 6.97335060e-02 6.25458366e-02 6.21472267e-02
  6.03111664e-02 6.05730929e-02 4.54911792e-02 4.04568620e-02
  3.44242298e-02 3.61129515e-02 2.82522270e-02 3.08390432e-02
  2.40816755e-02 2.64005425e-02 7.68478858e-03 1.58681926e-02]
 [7.96913186e-02 7.84044323e-02 7.61906207e-02 7.31591135e-02
  7.17311184e-02 7.16337590e-02 7.22083979e-02 7.08898343e-02
  5.04368212e-02 6.29241897e-02 6.41183044e-02 5.89724639e-02
  4.59014539e-02 2.75549152e-02 2.28681203e-02 2.57708848e-02
  2.45409548e-02 1.07161066e-02 3.45114890e-03 8.83604171e-03]]"
301,"[[3.73826960e-02 3.49170078e-02 3.57980811e-02 ... 2.06848593e-03
  3.20802697e-03 3.17570941e-03]
 [4.14694793e-02 4.13140954e-02 4.00983163e-02 ... 4.14410221e-04
  3.10777395e-03 2.19102845e-03]
 [3.89574139e-02 4.05819223e-02 3.85609425e-02 ... 1.75895311e-03
  7.53362959e-04 1.69841751e-04]
 ...
 [3.42210118e-02 3.72683143e-02 3.61461825e-02 ... 5.54609034e-05
  1.00321765e-03 2.27452979e-04]
 [4.18757208e-02 4.00897692e-02 4.17286332e-02 ... 3.28257417e-03
  2.03192245e-03 1.48386260e-03]
 [3.89978977e-02 3.79035126e-02 3.56127916e-02 ... 3.31994549e-03
  1.50674581e-03 1.10211323e-03]]"
302,"[[4.02916364e-02 3.97853435e-02 4.05293893e-02 ... 3.39281491e-03
  4.10624322e-04 1.77600648e-03]
 [3.88253101e-02 3.56626036e-02 3.75332675e-02 ... 1.28560106e-03
  4.61464709e-04 2.72982724e-04]
 [4.06332428e-02 3.56189865e-02 3.87129475e-02 ... 1.18982047e-03
  5.79082353e-04 4.23329673e-04]
 ...
 [4.03620981e-02 4.59199750e-02 4.20388094e-02 ... 5.18895603e-04
  9.05078461e-05 3.34857562e-04]
 [4.46110107e-02 4.32097748e-02 4.13358457e-02 ... 1.02231925e-03
  9.80507760e-04 9.08210466e-04]
 [3.52112922e-02 3.48436921e-02 3.60302624e-02 ... 1.89511611e-03
  1.26848193e-03 5.94082239e-05]]"
303,"[[4.20072034e-02 4.14191732e-02 3.93752992e-02 ... 4.67229426e-04
  8.00459602e-05 9.02225291e-04]
 [4.65972741e-02 4.39519317e-02 4.27141744e-02 ... 5.09565681e-04
  4.01041957e-04 2.07984186e-04]
 [3.93122049e-02 3.83238325e-02 3.84498874e-02 ... 6.09117505e-04
  2.30881974e-03 1.94915944e-03]
 ...
 [3.95536462e-02 3.93743152e-02 3.89559311e-02 ... 3.38707074e-04
  4.41912428e-03 3.40806000e-03]
 [3.29237628e-02 3.87122531e-02 3.77492827e-02 ... 2.39299140e-03
  1.86482668e-03 9.13971779e-04]
 [3.87224711e-02 3.74428156e-02 3.65300187e-02 ... 6.88403897e-04
  2.87179987e-03 1.91134745e-03]]"
304,"[[0.03349342 0.03545578 0.03474678 ... 0.00539877 0.00218791 0.00055741]
 [0.03827483 0.03889815 0.03764445 ... 0.0010269  0.00235864 0.00181433]
 [0.03998029 0.03863283 0.03779352 ... 0.00542932 0.00275883 0.00225521]
 ...
 [0.04132437 0.03945513 0.03953292 ... 0.00494158 0.00041876 0.00134727]
 [0.04062843 0.03872067 0.03765556 ... 0.00237237 0.00019517 0.00074244]
 [0.03609693 0.03572941 0.03455933 ... 0.00131669 0.00121234 0.00119853]]"
305,"[[0.04174642 0.04089793 0.04176043 ... 0.00128472 0.00010079 0.0008025 ]
 [0.0318109  0.03199958 0.03163206 ... 0.00377778 0.00276309 0.0026368 ]
 [0.0351069  0.03486146 0.03376416 ... 0.00060667 0.00043484 0.00019625]
 ...
 [0.03764959 0.03649388 0.03460467 ... 0.00511862 0.00153922 0.00322183]
 [0.04346452 0.04340164 0.04290752 ... 0.00301061 0.00296332 0.00142202]
 [0.04303888 0.04258678 0.04215181 ... 0.00122091 0.00040363 0.00120288]]"
306,"[[0.03937944 0.03886131 0.03801685 ... 0.0025198  0.00153865 0.00181259]
 [0.03619685 0.03529062 0.03479693 ... 0.00109264 0.00292329 0.0012702 ]
 [0.03469486 0.03510282 0.03463749 ... 0.00266532 0.00366346 0.00012785]
 ...
 [0.03206937 0.03166623 0.03309241 ... 0.00517656 0.00658414 0.00427352]
 [0.03516102 0.03978733 0.03447541 ... 0.0037207  0.00231494 0.00226629]
 [0.03972583 0.03912619 0.03692112 ... 0.00322661 0.00056463 0.00043687]]"
307,"[[0.03697898 0.03584778 0.03565394 ... 0.00131651 0.00062453 0.00018261]
 [0.03905745 0.03758864 0.03757121 ... 0.00224925 0.00245126 0.00201507]
 [0.03829813 0.03927249 0.03871844 ... 0.00392126 0.00348873 0.00068568]
 ...
 [0.03439687 0.0329773  0.03238271 ... 0.00275729 0.00068277 0.00272451]
 [0.03742001 0.03560585 0.03753182 ... 0.00360163 0.0032647  0.00217354]
 [0.04335063 0.03641442 0.04246294 ... 0.0018969  0.0007771  0.00098725]]"
308,"[[3.85578934e-02 3.77254585e-02 3.73169039e-02 ... 1.96109088e-03
  1.62755454e-03 5.77482512e-04]
 [4.35242794e-02 4.25934892e-02 4.24351936e-02 ... 1.74219633e-03
  6.53884241e-04 5.05550891e-04]
 [3.51070292e-02 3.54780148e-02 3.46081623e-02 ... 1.70888883e-05
  4.99968378e-03 3.43199432e-03]
 ...
 [4.06277189e-02 4.00199500e-02 3.80706591e-02 ... 2.95465550e-03
  2.84469724e-03 2.58443043e-03]
 [3.35754362e-02 3.33700517e-02 3.22542103e-02 ... 2.07536602e-03
  1.55253301e-04 1.24808421e-03]
 [3.58661710e-02 3.76699125e-02 3.08871351e-02 ... 4.42587873e-03
  2.17779600e-03 2.68352171e-03]]"
309,"[[0.04071935 0.0371795  0.04274766 ... 0.00437148 0.00363962 0.00307027]
 [0.03675749 0.03624351 0.03570999 ... 0.00728181 0.0002853  0.00011305]
 [0.03436378 0.03424647 0.03391478 ... 0.00172706 0.00557575 0.0022779 ]
 ...
 [0.03954122 0.03906835 0.03817887 ... 0.00023309 0.00019606 0.00012974]
 [0.03355352 0.03308876 0.03303903 ... 0.00260722 0.00581624 0.00127272]
 [0.04004952 0.03925187 0.03985394 ... 0.00400274 0.00435359 0.00175371]]"
310,"[[0.03842393 0.03830105 0.04134732 ... 0.00140085 0.00053456 0.00089115]
 [0.04612117 0.03904181 0.0458962  ... 0.00253626 0.00072563 0.00064427]
 [0.03912164 0.03849504 0.03729006 ... 0.0001682  0.00121171 0.00043044]
 ...
 [0.03774639 0.03748721 0.03751025 ... 0.00304489 0.00206308 0.00353185]
 [0.03780676 0.03891623 0.03851246 ... 0.00158822 0.00109464 0.00017565]
 [0.03782361 0.03771734 0.03729196 ... 0.00231748 0.001505   0.00123479]]"
311,"[[4.07149623e-02 4.01536514e-02 3.93438127e-02 ... 3.78056458e-03
  2.83753067e-03 7.86767317e-05]
 [3.90898924e-02 3.83208487e-02 3.90736786e-02 ... 3.12308417e-03
  2.88851363e-03 9.62016629e-04]
 [3.84139828e-02 3.74590494e-02 3.70969173e-02 ... 3.34004513e-03
  2.13406497e-03 1.59666322e-03]
 ...
 [3.59397411e-02 3.59151194e-02 3.31327769e-02 ... 2.32283181e-03
  4.26928628e-03 5.17299331e-03]
 [3.69873996e-02 3.64853516e-02 3.62055094e-02 ... 2.34704257e-03
  1.37688580e-03 9.92581773e-04]
 [3.92593637e-02 3.83373017e-02 3.78964485e-02 ... 1.58003602e-03
  9.33514153e-04 1.03709571e-03]]"
312,"[[3.73811614e-02 3.76256321e-02 3.67452902e-02 ... 5.93243298e-03
  2.15281142e-03 8.49481022e-04]
 [4.59248039e-02 4.46824094e-02 3.12955175e-02 ... 2.78823644e-03
  1.46460171e-05 1.00329158e-03]
 [3.73243090e-02 3.69213510e-02 3.64382875e-02 ... 1.24661257e-03
  9.34874876e-04 1.83521342e-03]
 ...
 [3.87718082e-02 3.82671177e-02 3.81207682e-02 ... 4.33354628e-03
  3.16634608e-03 3.77037594e-03]
 [3.77504132e-02 3.72571182e-02 3.44616939e-02 ... 1.99743255e-03
  9.35948023e-04 1.38986675e-03]
 [3.94095480e-02 3.54804244e-02 3.86961674e-02 ... 1.35011091e-03
  3.30086510e-03 1.04964785e-03]]"
313,"[[4.07622381e-02 3.74424616e-02 3.71802567e-02 ... 1.69009464e-03
  4.02092826e-04 9.68415769e-04]
 [4.40538089e-02 4.39150589e-02 4.42849325e-02 ... 6.58661613e-04
  1.47118535e-04 1.17001845e-04]
 [3.84006433e-02 3.60574221e-02 3.74445923e-02 ... 6.28204825e-03
  6.44523904e-05 1.07806832e-03]
 ...
 [4.43670619e-02 4.88134459e-02 4.65000492e-02 ... 7.94951638e-04
  6.93669976e-04 2.99879321e-04]
 [3.40975500e-02 3.67317243e-02 3.63157495e-02 ... 1.05935436e-03
  3.08199055e-03 1.70019300e-03]
 [4.29723185e-02 4.41900190e-02 4.22453101e-02 ... 2.88063572e-03
  2.62240105e-03 1.51103581e-03]]"
314,"[[0.04402428 0.04390212 0.04240477 ... 0.00328759 0.00352421 0.00149659]
 [0.03935023 0.03597332 0.03638391 ... 0.0051383  0.00282656 0.0011983 ]
 [0.03740316 0.03613717 0.03549199 ... 0.00555514 0.0048696  0.00103271]
 ...
 [0.03897897 0.03821202 0.03873904 ... 0.00170689 0.00026023 0.00231306]
 [0.04092472 0.03707752 0.03926301 ... 0.00517332 0.00450126 0.00173693]
 [0.03557945 0.03478702 0.03424133 ... 0.00494512 0.0041066  0.002424  ]]"
315,"[[4.17134596e-02 4.12219208e-02 4.10871552e-02 ... 2.67828129e-04
  1.93864764e-03 2.26997699e-04]
 [3.58664470e-02 3.53707617e-02 3.51111014e-02 ... 1.74991095e-03
  8.36267150e-04 7.36794591e-05]
 [3.78262488e-02 3.16564214e-02 3.76017315e-02 ... 1.88953174e-03
  1.65101388e-03 2.69343337e-04]
 ...
 [4.08396577e-02 4.04415193e-02 4.03304261e-02 ... 3.22981805e-03
  2.38407745e-03 2.40838450e-03]
 [3.72370507e-02 3.74646697e-02 3.70924110e-02 ... 8.02282962e-04
  2.77288814e-04 1.09525818e-04]
 [3.44862698e-02 3.43268328e-02 3.68335380e-02 ... 2.18562110e-03
  6.97442822e-04 9.57204716e-04]]"
316,"[[0.04037581 0.04050415 0.04101239 ... 0.00057384 0.00250425 0.00032137]
 [0.03552476 0.03549552 0.03462329 ... 0.00291015 0.00234585 0.00130671]
 [0.04483699 0.04471615 0.04400523 ... 0.00152185 0.00239765 0.00067032]
 ...
 [0.03419878 0.03698746 0.03659693 ... 0.00819347 0.0059933  0.00271047]
 [0.03391683 0.03745385 0.03656216 ... 0.00049372 0.00419172 0.0004282 ]
 [0.03746819 0.03990617 0.03921552 ... 0.00183019 0.00070334 0.00050713]]"
317,"[[3.69093837e-02 3.92571971e-02 3.69279067e-02 ... 1.19073983e-03
  7.96793536e-04 4.18651118e-04]
 [4.33957006e-02 4.10330909e-02 3.98961311e-02 ... 1.61325137e-03
  1.26044807e-04 4.27961124e-04]
 [3.46922358e-02 3.26658912e-02 3.47638474e-02 ... 4.02409676e-03
  9.43627256e-05 4.03454814e-04]
 ...
 [4.31664426e-02 4.28088973e-02 4.25920341e-02 ... 4.84948797e-03
  1.14368009e-03 1.53758691e-03]
 [3.35713730e-02 3.58588231e-02 3.46394344e-02 ... 3.80177365e-03
  2.61072044e-03 7.74158734e-04]
 [3.55102449e-02 3.91222856e-02 3.58718519e-02 ... 3.46855528e-04
  6.45492640e-03 2.72223608e-03]]"
318,"[[4.12643132e-02 3.86928832e-02 3.84901715e-02 ... 1.57945056e-03
  3.00678794e-03 6.91522669e-04]
 [4.02050458e-02 3.79975176e-02 3.88542952e-02 ... 3.28749034e-03
  3.47556698e-03 2.19338022e-03]
 [3.91344175e-02 3.78956777e-02 3.72419710e-02 ... 1.09775788e-03
  1.06405942e-03 2.15134851e-04]
 ...
 [3.56198443e-02 3.49510084e-02 3.46843294e-02 ... 9.96371230e-04
  3.17320904e-04 3.93257367e-03]
 [3.56475614e-02 3.77304070e-02 3.56002153e-02 ... 1.04132750e-03
  1.69743169e-03 8.88477435e-04]
 [4.37122344e-02 4.16278965e-02 4.27250504e-02 ... 1.45749267e-03
  8.48923675e-04 5.47570464e-05]]"
319,"[[0.04010952 0.03568642 0.03805528 ... 0.00379735 0.00208951 0.00339282]
 [0.04889663 0.04735498 0.04594392 ... 0.00311344 0.00152433 0.00086632]
 [0.03909042 0.03933603 0.03826359 ... 0.00292488 0.0013315  0.00112179]
 ...
 [0.03964349 0.04062143 0.04247155 ... 0.00140114 0.00315911 0.00014588]
 [0.04026673 0.03977892 0.03804795 ... 0.00400522 0.00295826 0.00190636]
 [0.03295296 0.03238584 0.03175509 ... 0.00388352 0.00039884 0.00068471]]"
320,"[[0.03609839 0.03741489 0.03611413 ... 0.00412022 0.00135265 0.00098985]
 [0.03512489 0.03490908 0.03484092 ... 0.00428233 0.00138164 0.00041541]
 [0.04049921 0.04041516 0.03640889 ... 0.00188765 0.00162664 0.00142846]
 ...
 [0.03838756 0.03814168 0.03847016 ... 0.0024127  0.00344798 0.00135434]
 [0.03878359 0.03825556 0.03821431 ... 0.00125215 0.00025927 0.00051984]
 [0.03862941 0.03585411 0.03582984 ... 0.00219576 0.00128472 0.00037067]]"
321,"[[0.03565383 0.03318554 0.03537616 ... 0.00085151 0.00087717 0.00036897]
 [0.04209726 0.041056   0.03978541 ... 0.00052526 0.00104121 0.00040621]
 [0.04056434 0.04051457 0.03791067 ... 0.00075632 0.00117561 0.00289749]
 ...
 [0.04091353 0.0398047  0.04029063 ... 0.00511785 0.00078378 0.00198934]
 [0.04052015 0.04066699 0.0375724  ... 0.00412266 0.00130484 0.00134156]
 [0.03693471 0.03803835 0.03688137 ... 0.00179209 0.00115953 0.0010759 ]]"
322,"[[0.03799944 0.03654909 0.03685749 ... 0.0020292  0.00170002 0.00109578]
 [0.04242221 0.03555635 0.04056433 ... 0.00138643 0.001566   0.0015541 ]
 [0.03971947 0.04093655 0.03958947 ... 0.00070215 0.00037906 0.00028162]
 ...
 [0.03801277 0.03637794 0.03643676 ... 0.00259277 0.00036509 0.00171706]
 [0.04688722 0.04484314 0.04430755 ... 0.0038506  0.0035269  0.00338343]
 [0.03513748 0.03379173 0.03493897 ... 0.00366289 0.00138279 0.00102942]]"
323,"[[0.03895474 0.03766504 0.03546943 ... 0.0007002  0.00188934 0.00133537]
 [0.03858739 0.03765773 0.03639407 ... 0.00362018 0.00263912 0.00064097]
 [0.03375065 0.03347383 0.03363725 ... 0.0016277  0.00095281 0.00067438]
 ...
 [0.03434685 0.03413598 0.03431051 ... 0.00266803 0.001876   0.0003326 ]
 [0.0351416  0.03626776 0.03473735 ... 0.00493908 0.00398267 0.00288201]
 [0.03591108 0.03473007 0.03351051 ... 0.00258957 0.00105757 0.00016626]]"
324,"[[0.04185327 0.04075713 0.04074344 ... 0.00239398 0.0032309  0.0002415 ]
 [0.03882377 0.03868604 0.03799596 ... 0.00477055 0.00495183 0.00062558]
 [0.04005556 0.0408337  0.03772108 ... 0.00085739 0.00070639 0.0005293 ]
 ...
 [0.0393476  0.03939061 0.03871274 ... 0.00337016 0.00193799 0.00059295]
 [0.04667698 0.04528712 0.04317045 ... 0.00127678 0.00106396 0.00068065]
 [0.03363834 0.03688017 0.03827437 ... 0.00387603 0.00166269 0.00068921]]"
325,"[[0.04589353 0.04578376 0.04534948 ... 0.00282522 0.00163577 0.00068574]
 [0.0365913  0.03632532 0.03572516 ... 0.00369339 0.00303259 0.00106808]
 [0.03948069 0.03940935 0.0389933  ... 0.00031509 0.00295068 0.00194698]
 ...
 [0.03669328 0.03531787 0.03530186 ... 0.00210978 0.00686753 0.00037487]
 [0.04086174 0.03897112 0.0375059  ... 0.00173323 0.00101733 0.00057375]
 [0.04287826 0.04522325 0.04231251 ... 0.00205039 0.00298213 0.00072271]]"
326,"[[0.0424178  0.04071265 0.04165464 ... 0.00333853 0.00200534 0.00254375]
 [0.03826774 0.03710549 0.03621814 ... 0.00088146 0.00265951 0.0018407 ]
 [0.04009556 0.03844613 0.03819599 ... 0.00155265 0.00183264 0.00180975]
 ...
 [0.04452051 0.04331407 0.03935205 ... 0.00359426 0.00436559 0.00301238]
 [0.04219144 0.04139981 0.03783128 ... 0.00217924 0.00047214 0.00253124]
 [0.03212311 0.03143762 0.03136058 ... 0.00391675 0.00317563 0.00024871]]"
327,"[[0.04184442 0.04145182 0.04097849 ... 0.00490337 0.00528607 0.00175401]
 [0.04014637 0.04101871 0.03760519 ... 0.00215165 0.00144547 0.00130416]
 [0.03472248 0.03457092 0.03472495 ... 0.00377143 0.0058374  0.00021857]
 ...
 [0.03753911 0.03725644 0.03353213 ... 0.00199927 0.00259756 0.00049289]
 [0.03860807 0.03791902 0.0411807  ... 0.00063023 0.00247426 0.00057232]
 [0.03581863 0.03566589 0.03447231 ... 0.00198772 0.00089108 0.0008929 ]]"
328,"[[0.03744033 0.04139039 0.04127755 ... 0.00024098 0.00186958 0.00057027]
 [0.0351469  0.03503467 0.03401296 ... 0.00495056 0.00430051 0.00075   ]
 [0.03875447 0.03836266 0.03638651 ... 0.00224509 0.00136623 0.00055399]
 ...
 [0.04278905 0.04299458 0.04199466 ... 0.00393312 0.00365479 0.00296687]
 [0.03985931 0.04020277 0.03946986 ... 0.00246312 0.00116851 0.00080576]
 [0.03835258 0.03818773 0.0374195  ... 0.00292544 0.0002451  0.00212959]]"
329,"[[4.10639005e-02 3.93663608e-02 3.91366349e-02 ... 2.99171732e-03
  5.74641722e-04 6.91035522e-06]
 [3.94225478e-02 4.04173226e-02 3.91927653e-02 ... 1.18999164e-03
  2.51172823e-04 1.07760439e-03]
 [4.49032497e-02 4.19668909e-02 4.47607507e-02 ... 1.51996339e-03
  5.34613374e-04 6.43896628e-05]
 ...
 [3.77571474e-02 4.08853076e-02 3.88220212e-02 ... 1.38825760e-03
  1.29693239e-03 1.36153058e-03]
 [3.98251515e-02 3.72367502e-02 3.84495633e-02 ... 4.33291563e-04
  1.22367031e-03 9.16460833e-04]
 [3.52324019e-02 3.32309806e-02 3.41733077e-02 ... 5.41285823e-03
  2.78017647e-03 5.95118648e-03]]"
330,"[[0.03587311 0.03813265 0.03798863 ... 0.00182555 0.00132066 0.0009157 ]
 [0.03683046 0.03681165 0.03621727 ... 0.00204723 0.00167352 0.00085759]
 [0.03732666 0.03794248 0.03721232 ... 0.00234202 0.00040286 0.00335038]
 ...
 [0.04221869 0.04125156 0.04327956 ... 0.00324122 0.00119691 0.00097768]
 [0.0369306  0.03598469 0.03459144 ... 0.00048615 0.00212321 0.00076507]
 [0.03803578 0.03761447 0.03759861 ... 0.0020748  0.00530284 0.00078452]]"
331,"[[3.97606389e-02 4.28541666e-02 4.25844710e-02 ... 1.99636998e-03
  1.42898365e-03 5.08096631e-04]
 [4.13530197e-02 4.08563683e-02 3.69428318e-02 ... 3.31103692e-03
  1.45880191e-03 2.76045939e-03]
 [4.12767774e-02 4.10805948e-02 3.77343604e-02 ... 4.82554652e-04
  1.20280531e-03 6.07616333e-05]
 ...
 [3.96645455e-02 4.04092294e-02 4.09698680e-02 ... 2.53880607e-03
  4.99285646e-04 1.36946285e-03]
 [4.03607469e-02 4.01922166e-02 3.57500306e-02 ... 7.64875911e-04
  2.53265922e-03 1.37450845e-04]
 [3.50053011e-02 3.39533797e-02 3.49600207e-02 ... 3.19332045e-03
  4.89668127e-04 4.06241459e-04]]"
332,"[[3.34557387e-02 3.33049815e-02 3.32094554e-02 ... 1.97450475e-03
  3.30654098e-03 1.50566015e-03]
 [3.56919859e-02 3.54136380e-02 3.54292949e-02 ... 8.25594232e-04
  7.16979779e-04 6.61364346e-04]
 [4.01089515e-02 3.95529164e-02 3.91809983e-02 ... 2.25383743e-03
  1.45208517e-03 9.87030902e-05]
 ...
 [3.65857119e-02 3.51418160e-02 3.65316168e-02 ... 1.99561509e-03
  1.41834165e-03 5.13967368e-04]
 [3.82502325e-02 3.80862933e-02 3.65414573e-02 ... 2.58278066e-03
  1.95303573e-03 2.83457808e-04]
 [3.93547424e-02 3.74004358e-02 3.66999755e-02 ... 1.28167235e-03
  1.34434770e-03 3.08345302e-06]]"
333,"[[0.03665728 0.03548349 0.03500048 ... 0.00113492 0.00114873 0.0008939 ]
 [0.03437793 0.03408323 0.03333299 ... 0.0016116  0.00028034 0.00052244]
 [0.03635257 0.0361344  0.03588513 ... 0.00010139 0.00158939 0.00140416]
 ...
 [0.0366083  0.03697105 0.036963   ... 0.00438686 0.00252936 0.0017046 ]
 [0.03932666 0.04004733 0.0376547  ... 0.00489114 0.00091994 0.00049734]
 [0.04220777 0.04170565 0.0381916  ... 0.00308955 0.00195537 0.00268314]]"
